0;2.22;0;0.5;98;0.3;966.3
0;2.14;0;0.7;98;0.3;966.8
0;2.06;0;-0.1;98;0.2;967.6
0;1.98;0;0;98;0.5;967.6
0;1.9;0;1.5;98;1.2;967.9
0;1.87;0;0.8;98;0.6;967.9
0;1.85;0;0.5;98;1.2;967.4
0;1.81;0;-0.1;98;0.6;967.1
0;1.77;0;-0.2;98;0.7;967.3
0;1.73;0;-0.3;98;1.1;967.8
0;1.69;5.56;-0.3;98;0.3;968
0;1.65;33.33;-0.1;98;0.8;968.1
0;1.61;91.67;0.4;98;1.3;968.5
0;1.57;130.56;1.1;97;2.1;968
0;1.53;113.89;1.3;95;2.6;968.3
0;1.49;63.89;1.6;94;2.1;968.2
0;1.46;105.56;2;93;1.4;967.9
0;1.42;94.44;2.1;92;1.4;967.4
0;1.38;44.44;1.6;94;0.7;967.7
0;1.35;0;1;97;0.8;967.5
0;1.31;0;0.6;98;1;967.3
0;1.3;0;0.2;98;0.3;967.8
0;1.29;0;0.7;98;0.4;967.6
0;1.28;0;1.1;98;0.7;967.5
0;1.27;0;0.9;98;0.9;967.7
0;1.25;0;0.2;98;0.9;967.9
0;1.24;0;-0.2;98;0.7;968.5
0;1.23;0;-0.6;98;0.4;969.3
0;1.23;0;-0.9;98;0.1;969.6
0;1.22;0;-1.2;98;0.5;969.2
0;1.22;0;-0.5;98;0.6;969.3
0;1.21;0;-0.5;98;0.3;969.4
0;1.2;0;-0.6;98;0.2;969.3
0;1.2;0;-1.1;98;0.3;969.8
0;1.19;5.56;-0.8;98;0.1;970.1
0;1.18;27.78;0.7;98;0.2;970.5
0;1.18;219.44;4.5;98;0.3;971.1
0;1.17;119.44;4.7;92;0.2;971.2
0;1.16;108.33;3.7;90;1.4;971.5
0;1.16;122.22;3.8;88;1.4;971.8
0;1.15;100;3.9;89;1.5;972
0;1.14;127.78;4.9;85;1.3;972.1
0;1.14;75;4.1;89;1.3;972.7
0;1.13;0;2.4;94;1;972.8
0;1.12;0;2.2;97;1.1;972.7
0;1.15;0;1.7;98;0.9;972.6
0;1.21;0;1;98;0.6;972.2
0;1.27;0;0.5;98;0;972.5
0;1.29;0;-0.1;98;0.3;972.4
0;1.3;0;0.3;98;0.1;972.8
0;1.3;0;0.8;98;0.5;973.4
0;1.33;0;-0.2;98;0.7;973.5
0;1.42;0;0.8;98;0.7;973.4
0;1.5;0;1.2;97;1.6;973.2
0;1.59;0;0.9;97;1.1;972.4
0;1.66;0;0.6;98;0.6;972
0;1.67;0;0.5;98;0.5;971.7
0;1.67;0;0;98;0.5;971.3
0;1.67;2.78;0.3;98;0.5;971.3
0;1.67;33.33;0.8;98;0.2;971.3
0;1.67;69.44;1.5;98;0.3;970.8
0;1.67;127.78;2.2;98;0.4;970.6
0;1.67;222.22;3.9;89;0.7;970.2
0;1.68;300;6.3;76;0.5;970.2
0;1.68;230.56;4.6;87;1.2;969.3
0;1.68;161.11;4.4;89;1.5;969
0;1.68;72.22;3.5;92;1.7;968.5
0;1.68;0;2.7;98;0.7;967.9
0;1.68;0;1.3;98;0.3;967.6
0;1.68;0;0.4;98;0.2;966.7
0;1.68;0;1;98;0.4;965.9
0;1.68;0;0.7;98;0.3;965.3
0;1.68;0;0.8;98;0.2;964.8
0;1.68;0;2;98;0.2;964.5
0;1.68;0;2;98;0.2;964.4
0;1.68;0;1.9;98;0.2;964
0;1.68;0;2.6;98;0.2;963.7
0;1.68;0;1.9;98;0.6;963.1
